V1,V2.x,V2.y
V1,V2,V2
HB0011,鵝蛋,1.934574712644
HB0012,雞蛋粉,5.45
HB0013,糖心蛋,0.5
HB0014,皮蛋,1.88287891015
HB0015,鹹鴨蛋,1.6811945031725
HB0016,水煮蛋,1.3860349611525
HB0017,紅蛋,NA
HC0001,花生,5.29801436429574
HC0002,花生粉,4.60761904761857
HC0003,蒜花生碎,NA
HC0004,決明子,0
HC0005,核桃,13.5042752915076
HC0006,山核桃,10.3381481481556
HC0007,栗子,6.97410091180846
HC0008,腰果,5.31607689436316
HC0009,蓮子,2.67202547211267
HC0010,蓮茸,NA
HC0011,杏仁,5.785634920635
HC0012,松子仁,8.28485887096875
HC0013,芡實,3.4
HC0014,榛果,10.2628218694917
HC0015,堅果,4.5
HC0016,夏威夷豆,8.85
HC0017,南瓜子,5.41043672014273
HC0018,無花果,0.972222222222222
HC0019,開心果,5.60936813186833
HC0020,愛玉子,4.07
HC0021,西谷米,NA
HC0022,鷹嘴豆,2.21428571428571
HC0023,紅腰豆,2.12621031746033
HC0024,黑豆,3.20777777777778
HC0025,黃豆,3.18333333333333
HC0026,紅豆,2.59294314381308
HC0027,綠豆,1.47267973856207
HC0028,花豆,2.46353460972014
HC0029,米豆,2.57125
HC0030,樹豆,NA
HC0031,翅膀豆,0.11
HC0032,虎豆,NA
HC0033,亞麻子,3.76
HC0034,白扁豆,0.606666666666667
HC0035,紅扁豆,1.06
HC0036,五香豆,NA
HC0037,蝶豆藍花,NA
HC0038,雜豆,2.075
HC0039,綜合豆,NA
HC0040,豆酥碎,NA
HC0041,可可豆,NA
HC0042,伍仁果,NA
HC0043,蠶豆,2.7759963991
HC0044,鳥豆,NA
HC0045,白刀豆,0.25
HC0046,蜜豆,NA
HC0047,咖啡豆,NA
HC0048,混合生豆,NA
HC0049,香草籽,NA
HC0050,莧菜籽,NA
HC0051,奇亞籽,4.9
HC0052,奇雅籽,NA
HC0053,破布籽,NA
HC0054,亞答子,NA
HC0055,亞麻籽,5.34
HC0056,葵瓜子,19.5082905982942
HC0057,西瓜子,6.89426356588333
HC0058,洋車前子,NA
HC0059,胚芽,4.14
HC0060,羅勒子,4
HC0061,南瓜籽,2.8
HC0062,澎大海,NA
HC0063,大麻籽,NA
HD0001,奶精,4.93
HD0002,奶球,2.6
HD0003,鮮奶油,NA
HD0004,奶粉,3.9834632034619
HD0005,奶水,NA
HD0006,牛奶,0.649960784313644
HD0007,奶泡,NA
HD0008,乳清,NA
HD0009,牛油奶,NA
HD0010,椰奶,2.524
HD0011,煉乳,3.40888888888889
HD0012,奶酪,NA
HD0013,奶酥,9
HD0014,濃縮奶,NA
HD0015,配方奶,NA
HD0016,保久乳,NA
HD0017,脫脂乳,0.32
HD0018,奶酪,NA
HD0019,優格,NA
HD0020,優酪乳,0.738
HD0021,母乳,0.6502032520325
HD0022,酪漿,NA
HD0023,奶混合奶油,NA
HD0024,法式酸奶,NA
HD0025,十穀奶,NA
HE0001,起司,2.69849794238667
HE0002,起司粉,NA
HE0003,羊起司,2.5
HE0004,馬茲拉起司,NA
HE0005,帕馬森起司,NA
HE0006,瑪斯卡彭起司,NA
HE0007,卡門貝爾起司,NA
HE0008,瑞可達起司,NA
HE0009,格呂耶爾起司,NA
HE0010,切達起司,3.17833333333333
HE0011,茅屋起司,0.966
HE0012,白乳酪,NA
HE0013,布利乳酪,NA
HE0014,莫佐瑞拉起司,NA
HE0015,藍起司,3.615
HE0016,奶油起司,3.0475
HE0017,帕達諾起司,NA
HE0018,焗烤起司,NA
HE0019,貝爾佩斯起司,NA
HE0020,帕芙隆起士,NA
IA0001,海菜,1.93
IA0002,紅藻,3.14
IA0003,綠藻,NA
IA0004,藍藻,NA
IA0005,羊栖菜,NA
IA0006,海苔,1.77
IA0007,海帶,0.408412698412667
IA0008,裙帶芽,NA
IA0009,海藻,0.82
IA0010,海珊瑚,NA
IA0011,洋菜,2.12666666666667
IA0012,髮菜,2.41
IA0013,螺璇藻,NA
IB0001,混合菇,NA
IB0002,粉紅甜心菇,NA
IB0003,黃金菇,NA
IB0004,珍珠菇,NA
IB0005,黃金菇,NA
IB0006,鮑魚菇,NA
IB0007,木耳,1.12625
IB0008,白木耳,2.041666666665
IB0009,猴頭菇,0.174
IB0010,香菇,1.60928131562777
IB0011,金針菇,0.2775
IB0012,銀耳,2.20333333333333
IB0013,洋菇,1.08888888888889
IB0014,巴西蘑菇,NA
IB0015,杏鮑菇,0.356923076923
IB0016,靈芝,NA
IB0017,舞菇,0.295
IB0018,滑菇,NA
IB0019,雞菇,NA
IB0020,本菇,0.32
IB0021,白靈菇,NA
IB0022,霸王菇,NA
IB0023,松露,NA
IB0024,牛肝菌,NA
IB0025,傘菇,NA
IB0026,珊瑚菇,NA
IB0027,雞脾菇,NA
IB0028,秀珍菇,0.31
IB0029,黑木耳,2.31333333333333
IB0030,鮑魚菇,0.243131720430125
IB0031,鴻喜菇,NA
IB0032,珍菇,NA
IB0033,白菇,NA
IB0034,雪花菇,NA
IB0035,栗子菇,NA
IB0036,柳松菇,2.185
IB0037,草菇,0.25
IB0038,白雪菇,NA
IB0039,螺旋藻,2.24
IB0040,竹笙,1.55
IB0041,香菇頭,NA
IB0042,松茸菇,1.12
IB0043,姬松茸,NA
IB0044,鈕扣菇,NA
IB0045,靈芝,NA
IB0046,舞茸,NA
IB0047,金茸,NA
IB0048,黑珍菇,NA
IB0049,海唇菜,NA
IB0050,素脆鱔,NA
IB0051,真姬菇,NA
IB0052,雞腿菇,2.57
IB0053,白鶴靈芝,NA
IB0054,鹿尾菜,NA
IB0055,天山華翠菇,NA
IB0056,壽喜菇,NA
IB0057,酒杯菇,NA
IB0058,菌菇,NA
IB0059,帝王菇,NA
IB0060,牛樟菇,NA
IB0061,冬蟲夏草,2.92
IB0062,韓國菇,NA
IC0001,八角,2.57
IC0002,枸杞,3.02
IC0003,使君子,NA
IC0004,當歸,NA
IC0005,柳仔茄,NA
IC0006,大黃,0.526666666666667
IC0007,熟地,NA
IC0008,鼠麴,NA
IC0009,苦蔘根,NA
IC0010,蘆根,NA
IC0011,鉤藤,NA
IC0012,香薷,NA
IC0013,牛膝,NA
IC0014,桑枝片,NA
IC0015,連翹,NA
IC0016,淡竹葉,0.32
IC0017,木香,NA
IC0018,丁香,3.59
IC0019,川芎,NA
IC0020,黃耆,3.3
IC0021,炙耆,NA
IC0022,小黃皮,NA
IC0023,陳皮,2.78
IC0024,蜜柑皮屑,NA
IC0025,玉帶根,NA
IC0026,麥冬,NA
IC0027,金錢草,NA
IC0028,辛夷,NA
IC0029,槐花,0.78
IC0030,桂枝,NA
IC0031,興渠,NA
IC0032,沙姜,NA
IC0033,煙燻料,NA
IC0034,益母草,NA
IC0035,紅棗,21.72074074074
IC0036,枯梗,NA
IC0037,乾葛,NA
IC0038,天麻,NA
IC0039,明日葉,NA
IC0040,大青葉,NA
IC0041,山槴子,NA
IC0042,黨參,NA
IC0043,葛根,NA
IC0044,蝴蝶果,NA
IC0045,巴蕉葉,NA
IC0046,尖尾風,NA
IC0047,墨角蘭,NA
IC0048,淮山,3.51
IC0049,桔梗,NA
IC0050,茵蔯蒿,0.56
IC0051,玉竹,NA
IC0052,芫荽子,NA
IC0053,肉蓯蓉,NA
IC0054,杜仲,1.175
IC0055,茯苓,3.23
IC0056,澤瀉,NA
IC0057,香茹,NA
IC0058,蓮子心,NA
IC0059,何首烏,NA
IC0060,枇杷葉,NA
IC0061,荊芥,NA
IC0062,臭草,NA
IC0063,一陽齒,NA
IC0064,桑白皮,NA
IC0065,青粉,NA
IC0066,雪蛤膏,NA
IC0067,鐵樹葉,NA
IC0068,含殼草,NA
IC0069,知母,NA
IC0070,板藍根,NA
IC0071,伏苓,NA
IC0072,地黃,NA
IC0073,茅根,NA
IC0074,黃精,NA
IC0075,女貞子,NA
IC0076,九尾草,NA
IC0077,五加皮,NA
IC0078,沙蔘,NA
IC0079,花旗蔘,NA
IC0080,野山蔘,NA
IC0081,三七,0.45
IC0082,黃耳,NA
IC0083,川貝,NA
IC0084,珠貝,NA
IC0085,茄苳,NA
IC0086,佛甲草,NA
IC0087,白芍,NA
IC0088,白芷,3.24
IC0089,芍藥,NA
IC0090,蛤蚧,NA
IC0091,仙楂,NA
IC0092,鳳尾草,NA
IC0093,罌粟籽,5.25
IC0094,青杞,NA
IC0095,樹子,1.62
IC0096,羅漢果,1.69
IC0097,天麻,NA
IC0098,苦地膽,NA
IC0099,世蒲鉾,NA
IC0100,甘拿許,NA
IC0101,七層塔,NA
IC0102,猴尾仔,NA
IC0103,月桃葉,NA
IC0104,一陽齒,NA
IC0105,牛蒡,10.580634920635
IC0106,黨參,0
IC0107,人蔘,NA
IC0108,蔘鬚,NA
IC0109,丹蔘,NA
IC0110,烏蔘,NA
IC0111,西洋參,NA
IC0112,桑枝,NA
IC0113,川七,0.12
IC0114,蚌蘭,NA
IC0115,雷公草,NA
IC0116,甘露子,1.22
IC0117,五爪金英,NA
IC0118,火炭母草,NA
IC0119,何首烏藥包,NA
IC0120,藥燉包,NA
IC0121,十全藥包,NA
IC0122,五香包,NA
IC0123,八珍中藥包,NA
IC0124,四神中藥包,NA
IC0125,四物藥包,NA
IC0126,東阿阿膠,NA
IC0127,藥燉排骨藥包,NA
IC0128,當歸藥包,NA
IC0129,高麗蔘藥包,NA
IC0130,黃花蜜菜,NA
IC0131,通草,NA
IC0132,虎尾草,NA
IC0133,甜珠草,NA
IC0134,金線蓮,NA
IC0135,紫草,NA
JA0001,米,3.28185185185222
JA0002,秈米,3.46333333333333
JA0003,梗米,3.44166666666667
JA0004,糯米,3.535
JA0005,紫糯米,NA
JA0006,黑糯米,3.575
JA0007,紅糯米,NA
JA0008,古斯米,NA
JA0009,珍珠米,NA
JA0010,紅麴米,NA
JA0011,小米,3.61666666666667
JA0012,薏米,3.57
JA0013,糙米,3.59
JA0014,燉飯米,NA
JA0015,胚芽米,3.57
JA0016,紫米,3.33
JA0017,發芽米,NA
JA0018,庫司庫司,NA
JA0019,彩米,NA
JA0020,黃米,3.44333333333333
JA0021,牧師米,NA
JA0022,飯,1.41850578212262
JA0023,胚芽米飯,NA
JA0024,隔夜飯,NA
JB0001,麵粉,NA
JB0002,麥粉,3.61
JB0003,澄粉,NA
JB0004,穀粉,NA
JB0005,蒸粉,NA
JB0006,麵包粉,3.72
JB0007,糯米粉,NA
JB0008,十穀粉,NA
JB0009,粉心粉,NA
JB0010,脆漿粉,NA
JB0011,螺絲粉,NA
JB0012,糕仔粉,NA
JB0013,鬆餅粉,NA
JB0014,白玉粉,NA
JB0015,酥心粉,NA
JB0016,去筋麵粉,NA
JB0017,低筋麵粉,3.635
JB0018,中筋麵粉,3.61
JB0019,高筋麵粉,3.615
JB0020,全麥麵粉,3.58
JB0021,雞蛋糕粉,NA
JB0022,銅鑼燒粉,NA
JB0023,道明寺粉,NA
JB0024,芙蓉糕粉,NA
JB0025,法國麵粉,NA
JB0026,天婦羅粉,NA
JB0027,韓式煎餅粉,NA
JC0001,埔里米粉,3.55
JC0002,米粉,2.83233313817276
JC0003,新竹米粉,NA
JC0004,米線,NA
JC0005,米干,NA
JC0006,米苔目,1.04103021978025
JC0007,粄條,NA
JC0008,蒸粉,NA
JC0009,蘿蔔糕,1.10240740740733
JC0010,年糕,1.82666666666667
JC0011,寧波年糕,2.19
JC0012,韓國年糕,NA
JC0013,日式年糕,NA
JC0014,油粿,NA
JC0015,粿,NA
JC0016,草仔粿,NA
JC0017,菜頭粿,NA
JC0018,芋粿,2.35294117647
JC0019,湯圓,3.51
JC0020,元宵,NA
JC0021,酒釀,NA
JC0022,麻糬,NA
JC0023,紅龜粿,2.5
JC0024,米紙,NA
JC0025,糯米紙,NA
JC0026,在來米粉,3.52
JC0027,米漿粉,4.41
JC0028,米漿,0.6070833333335
JC0029,米果,4.86
JC0030,趖,NA
JC0031,西谷米,3.545652173914
JC0032,春捲皮,2.3431372549
JC0033,塔克皮,NA
JC0034,潤餅皮,NA
JC0035,刈包皮,NA
JC0036,扁食皮,NA
JC0037,煎包皮,NA
JC0038,湯包皮,NA
JC0039,餛飩皮,2.3431372549
JC0040,煎餃皮,NA
JC0041,水餃皮,2.90579710145
JC0042,小黃皮,NA
JC0043,甜塔皮,NA
JC0044,起酥片,NA
JC0045,酥皮,NA
JC0046,粉皮,0.625
JC0047,塔皮,NA
JC0048,餅皮,NA
JC0049,燒賣皮,NA
JC0050,披薩皮,NA
JC0051,冰皮粉,NA
JC0052,麻吉皮,NA
JC0053,雪娘皮,NA
JC0054,中式麵餅,2.45
JC0055,中東麵餅,NA
JC0056,墨西哥餅皮,NA
JC0057,麵糊,NA
JC0058,麵糰,NA
JC0059,湯種,NA
JC0060,酸種,NA
JC0061,蛋捲糊,NA
JC0062,熟麥仔,NA
JC0063,澱粉條,NA
JC0064,修飾澱粉,NA
JC0065,烤麩,1.221570621469
JC0066,穀粒,NA
JC0067,油條,3.9236120401345
JC0068,饅頭,2.23696745364743
JC0069,五穀饅頭,NA
JC0070,銀絲卷,3.25974358974333
JC0071,土司,2.727155172415
JC0072,土司邊,NA
JC0073,厚片吐司,NA
JC0074,肉鬆土司,NA
JC0075,貝果,2.7034679089
JC0076,圓餅,NA
JC0077,餐包,2.77931034483
JC0078,麵包,3.01666666666667
JC0079,披薩,NA
JC0080,巧巴達,NA
JC0081,法國麵包,2.96296296296
JC0082,漢堡麵包,2.77931034483
JC0083,雜糧麵包,NA
JC0084,什穀雜糧,NA
JC0085,穀類,NA
JC0086,麥片,NA
JC0087,穀片,NA
JC0088,脆片,NA
JC0089,餅乾,4.79571428571429
JC0090,派餅,NA
JC0091,磨牙餅,NA
JC0092,蘇打餅,3.585224137932
JC0093,焦糖脆餅,NA
JC0094,夾心餅乾,4.95
JC0095,威化餅乾,NA
JC0096,消化餅乾,4.988
JC0097,手指餅乾,NA
JC0098,Oreo餅乾,NA
JC0099,巧克力餅乾,NA
JC0100,義大利脆硬餅,NA
JD0001,麵線,3.12393678161
JD0002,蔬菜麵,3.515
JD0003,油麵,2.2556800498
JD0004,意麵,2.88
JD0005,雞蛋麵,3.55
JD0006,麵片,NA
JD0007,麵疙瘩,NA
JD0008,拉麵,2.98310344827667
JD0009,素麵,NA
JD0010,烏龍麵,0.967552742616667
JD0011,刀削麵,2.685
JD0012,義大利麵,2.2672074468075
JD0013,蒸煮麵,3.76923076923
JD0014,科學麵,NA
JD0015,泡麵,NA
JD0016,麵,2.79017210144937
JD0017,碰皮麵,NA
JD0018,豆簽,3.33333333333
JD0019,通心粉,3.23596288515375
JD0020,貓耳朵,NA
JD0021,雞絲麵,NA
JE0001,蕎麥,3.39333333333333
JE0002,藜麥,NA
JE0003,小薏仁,3.64
JE0004,薏仁,3.80118012422429
JE0005,麥角,NA
JE0006,大麥,3.61314009661889
JE0007,小麥,3.615
JE0008,大麥仁,NA
JE0009,黑麥,NA
JE0010,綜合穀麥片,NA
JE0011,紅薏仁,NA
JE0012,燕麥,3.93142857142857
JE0013,高梁,3.68
JE0014,麥芽,NA
JE0015,麥芽糖,NA
JE0016,麥芽精,NA
JE0017,玉米,1.77356873593464
JE0018,玉米餅,NA
JE0019,玉米脆片,3.79666666666667
JE0020,玉米粒,1.43978021978025
JE0021,玉米醬,0.61
JE0022,玉米粉,NA
JE0023,爆米花玉米,3.71
JE0024,麥麩,NA
JE0025,麩片,NA
JF0001,寬冬粉,NA
JF0002,冬粉,3.42314009661889
JF0003,葛粉,NA
JF0004,河粉,2.794285714285
JF0005,蕎麥麵,3.29
JF0006,雞絲麵,4.53986111111
JF0007,蚵仔麵線,NA
JF0008,西米露,NA
JF0009,粉圓,NA
JF0010,脆圓,NA
JF0011,芋圓,NA
JF0012,粉圓,NA
JF0013,地瓜圓,NA
JF0014,糯米飯,NA
JF0015,粥,0.5647172827175
JF0016,鍋粑,5.41
JF0017,壽司,NA
JF0018,粽,2.33
JF0019,甜粽,NA
JF0020,米糕,1.59747474747467
JF0021,粉稞,NA
JF0022,甜八寶,NA
KA0001,食鹽,0.04125
KA0002,海鹽,0
KA0003,椒鹽,NA
KA0004,黑鹽,NA
KA0005,梅鹽,NA
KA0006,蒜辣鹽,NA
KA0007,鰹魚鹽,NA
KA0008,糖鹽,NA
KA0009,砂糖,4.165
KA0010,寡糖,NA
KA0011,葡萄糖,2.436666666665
KA0012,麻糬粉,NA
KA0013,芝麻糖粉,NA
KA0014,糖粉,3.84976190476
KA0015,二砂糖,3.06428571428333
KA0016,蔗糖,NA
KA0017,果糖,2.47062582345133
KA0018,冰糖,3.93850340136
KA0019,方糖,3.77317460317333
KA0020,片糖,NA
KA0021,紅糖,3.75111111111111
KA0022,代糖,NA
KA0023,蜂蜜,2.88072040668133
KA0024,糖水,NA
KA0025,糖漿,3.134744623655
KA0026,龍舌蘭蜜,NA
KA0027,麥芽,3.2683333333325
KA0028,荔枝蜜,NA
KA0029,椰糖,5.26
KA0030,楓糖,2.59621863799333
KA0031,桂花糖,NA
KA0032,麵衣,4
KA0033,綿白糖,3.96
KA0034,果醋,0.21
KA0036,焦糖,3.8
KA0037,焦糖粉,NA
KA0038,葡萄糖漿,NA
KA0039,檸檬糖漿,NA
KA0040,薄荷糖漿,NA
KA0041,醋,0.416666666666667
KA0042,土佐醋,NA
KA0043,白醋,0.0844444444443333
KA0044,紅醋,NA
KA0045,白酒醋,NA
KA0046,紅酒醋,0.095
KA0047,伍斯特醬,NA
KA0048,烏醋,0.66
KA0049,香醋,0.415
KA0050,油醋,NA
KA0051,梅醋,1.35
KA0052,甘醋,0.37
KA0053,雪利醋,NA
KA0054,糯米醋,0.3
KA0055,義大利甜醋,NA
KA0056,微酵多醣醋,NA
KA0057,涼拌酢,NA
KA0058,浙醋,NA
KA0059,味精,2.87
KA0060,蝦粉,NA
KA0061,肉粉,NA
KA0062,嫩肉粉,NA
KA0063,沙嗲粉,NA
KA0064,酵素,NA
KA0065,酒,1.37931034483
KA0066,烈酒,2.11111111111
KA0067,白蘭地,2.26
KA0068,威士忌,NA
KA0069,清酒,1.12676056338
KA0070,酒釀,1.17724025974
KA0071,蘭姆酒,NA
KA0072,紹興酒,1.22333333333333
KA0073,貝禮詩奶酒,NA
KA0074,葡萄酒,0.849345055594565
KA0075,雪利酒,1.16
KA0076,高梁酒,NA
KA0077,咖啡酒,NA
KA0078,米酒,1.1883333333325
KA0079,啤酒,0.696431113782875
KA0080,小麥啤酒,NA
KA0081,琴酒,2.75862068966
KA0082,蘋果酒,0.39
KA0083,橙酒,NA
KA0084,氣泡酒,NA
KA0085,伏特加,2.65148148148
KA0086,馬祖老酒,NA
KA0087,茴香酒,NA
KA0088,燒酒,NA
KA0089,老土司,NA
KA0090,柑曼怡,NA
KA0091,紅露酒,NA
KA0092,龍舌蘭酒,NA
KA0093,君橙酒,NA
KA0094,醬酒,NA
KA0095,油,8.918
KA0096,豬油,8.68710351377
KA0097,米油,8.8672222222225
KA0098,植物油,8.83287245634184
KA0099,苦茶油,8.918
KA0100,玉米油,8.82933862433833
KA0102,蠔油,2.28047619047571
KA0103,酸奶油,1.11894736842105
KA0104,麻油,8.70216049382722
KA0105,奶油,6.58152712535702
KA0106,乳瑪琳,7.92603586889429
KA0107,鮮奶油,2.93222222222167
KA0108,酥油,8.6
KA0109,紅油,NA
KA0110,橄欖油,8.777603174603
KA0111,芥子油,NA
KA0112,亞麻籽油,8.84
KA0113,素耗油,NA
KA0114,熟油,NA
KA0115,豉油,0.452
KA0116,蛋油,NA
KA0117,油蔥,NA
KA0118,蔥油,NA
KA0119,蒜苗,0.4801400063352
KA0120,蒜酥,NA
KA0121,白蒜,NA
KA0122,蒜,1.19495408242896
KA0123,薑,0.56749956255468
KA0124,蔥,0.2741707317074
KA0125,韭蔥,NA
KA0126,乾蔥頭,NA
KA0127,蝦夷蔥,0.2717534246576
KA0128,薤,0.268
KA0129,油蔥酥,5.14
KA0130,紅蔥頭,0.81
KA0131,香菜,0.908037946394222
KA0132,迷迭香,NA
KA0133,水,0
KA0134,氣泡水,NA
KA0135,冰塊,NA
KA0136,鹼水,NA
KA0137,通寧水,NA
KA0138,出汁,NA
KA0139,芡水,NA
KA0140,沙薑,1.95
KA0141,刺蔥粉,NA
KA0142,太白粉,3.40666666666667
KA0143,椰子粉,NA
KA0144,玉米粉,3.575
KA0145,泡打粉,NA
KA0146,發酵粉,NA
KA0147,依士粉,NA
KA0148,小蘇打粉,1.05
KA0149,地瓜粉,3.42
KA0150,紫薯粉,NA
KA0151,炸粉,3.41
KA0152,塔塔粉,1.78
KA0153,馬蹄粉,NA
KA0154,酵母粉,2.572
KA0155,卡士達粉,NA
KA0156,卡士達醬,NA
KA0157,黃豆粉,3.98666666666667
KA0158,蛋黃粉,6.44
KA0159,木瓜粉,3.28
KA0160,麥芽粉,NA
KA0161,雞精粉,NA
KA0162,咖哩,3.26222222222217
KA0163,咖喱醬,1.92
KA0164,五香粉,3.74333333333333
KA0165,七味粉,4
KA0166,十三香,3.48
KA0167,七色粉,NA
KA0168,香蒜粉,3.465
KA0169,豌豆粉,NA
KA0170,可可粉,NA
KA0171,抹茶粉,3.875
KA0172,梅子粉,1.51
KA0173,甘梅粉,NA
KA0174,甘梅,NA
KA0175,香草粉,NA
KA0176,番茜粉,NA
KA0177,和風碳烤粉,NA
KA0178,黃薑粉,NA
KA0179,啤酒酵母,NA
KA0180,藕粉,3.68
KA0181,椰纖粉,NA
KA0182,纖維粉,NA
KA0183,青豆粉,NA
KA0184,黑豆粉,4.56
KA0185,沿蔉粉,NA
KA0186,豉汁,NA
KA0187,濃縮紅甜菜汁料理粉,NA
KA0188,抹茶拉堤粉,NA
KA0189,提拉米蘇慕斯粉,NA
KA0190,餅乾粉,NA
KA0191,布蕾粉,NA
KA0192,奶香粉,NA
KA0193,椰粉,6.6
KA0194,椰蓉,NA
KA0195,脆酥粉,NA
KA0196,蒸肉粉,NA
KA0197,香辣粉,NA
KA0198,香草冰砂粉,NA
KA0199,豆花粉,NA
KA0200,發糕粉,NA
KA0201,慕斯粉,NA
KA0202,艾草粉,NA
KA0203,竹炭粉,NA
KA0204,蛋白粉,NA
KA0205,玫瑰花粉,NA
KA0206,素蛋粉,NA
KA0207,罌粟籽粉,NA
KA0208,乾酪粉,NA
KA0209,栗粉,NA
KA0210,糕仔粉,NA
KA0211,丁香粉,3.455
KA0212,白汁粉,NA
KA0213,珍珠粉,NA
KA0214,柿霜,NA
KA0215,玫瑰花露,NA
KA0216,紅趜醬,NA
KA0217,醬鼓,NA
KA0218,鹼油,NA
KA0219,醬油露,0.89
KA0220,香糟露,NA
KA0221,老抽,0.63
KA0222,生抽,0.6483333333335
KA0223,糟滷,NA
KA0224,黃豆醬,NA
KA0225,醬油,0.6375
KA0226,醬油膏,1.065
KA0227,白蔭油,NA
KA0228,白曝油,NA
KA0229,素蠔油,1.5
KA0230,蒜蓉蔥油膏,NA
KA0231,蔥油醬,NA
KA0232,香豉醬,NA
KA0233,蒜味醬,1.34027027027
KA0234,蒜味粉,NA
KA0235,醬爆醬,NA
KA0236,薄鹽醬,NA
KA0237,塔香油膏,NA
KA0239,沙茶醬,7.215
KA0240,素沙茶醬,6.725
KA0241,肉燥,3.94
KA0242,肉醬,NA
KA0243,豬肉醬,3.063333333335
KA0244,烤肉醬,1.586
KA0245,蕃茄醬,0.767777777777778
KA0246,蕃茄糊,0.88
KA0247,蕃茄沙司,NA
KA0248,沙拉醬,5.43166666666667
KA0249,和風醬,1.01111111111
KA0250,千島醬,3.8
KA0251,凱薩醬,NA
KA0252,花生醬,6.20324561403474
KA0253,巧克力醬,NA
KA0254,雞醬,NA
KA0255,甜麵醬,1.84
KA0256,甜辣醬,1.16153846154
KA0257,春川燉雞塊調理醬,NA
KA0258,XO醬,6
KA0259,HP醬,NA
KA0260,豆瓣醬,1.8
KA0261,黑豆瓣醬,NA
KA0262,白豆醬,NA
KA0263,豆酥醬,NA
KA0264,海鮮醬,2.23
KA0265,海山醬,0.9
KA0266,柱侯醬,NA
KA0267,紅糟醬,NA
KA0268,抹茶醬,NA
KA0269,果醬,2.8958333333325
KA0270,果漿,NA
KA0271,洛神醬,NA
KA0272,咖哩醬,1.0075
KA0273,奶油白醬,NA
KA0274,黃芥末醬,0.6525
KA0275,照燒醬,NA
KA0276,糖醋醬,1.345
KA0277,葡萄醋,NA
KA0278,麻婆醬,1.89
KA0279,o急汁,NA
KA0280,老虎醬,NA
KA0281,中濃醬,NA
KA0282,蒜香黑糊椒醬,NA
KA0283,黑胡椒蘑菇醬,NA
KA0284,義式花香醬,NA
KA0285,酒醋膏,NA
KA0286,紅醬,2.1975308642
KA0287,黃醬,1.342
KA0288,白醬,0.99
KA0289,青醬,NA
KA0290,炸醬,1.72222222222
KA0291,桔醬,NA
KA0292,橘子醬,NA
KA0293,梅醬,0.97
KA0294,沙嗲醬,3.4
KA0295,塔塔醬,NA
KA0296,大阪燒醬汁,NA
KA0297,壽喜燒醬,NA
KA0298,魚香醬,2.32
KA0299,魚子醬,2.35
KA0300,莎莎醬,0.291666666667
KA0301,蛋黃醬,6.30393939393909
KA0302,蛋奶醬,NA
KA0303,黑龍炒醬,NA
KA0304,京醬牛肉炒醬,2.02857142857
KA0305,油蔥萬用醬,NA
KA0306,五味醬,2.875
KA0307,胡麻醬,NA
KA0308,菌菇醬,NA
KA0309,欖仁醬,NA
KA0310,香柚醬,NA
KA0311,香樁醬,NA
KA0312,奇香醬,NA
KA0313,宮保醬,NA
KA0314,麻婆豆腐淋醬,NA
KA0315,蜜汁醬,NA
KA0316,明太子醬,NA
KA0317,褐醬,NA
KA0318,酒糖液,NA
KA0319,南乳汁,NA
KA0320,香酒汁,NA
KA0321,辣鮮露,NA
KA0322,烤鴨醬,NA
KA0323,叻沙醬,NA
KA0324,西汁,NA
KA0325,鮮味露,0.81
KA0326,鮮味粉,NA
KA0327,海鮮粉,NA
KA0328,豆醬醃床,NA
KA0329,爆香調味醬,1.9649122807
KA0330,蝦醬,2
KA0331,酸甜醬,NA
KA0332,黑醬,NA
KA0333,墨魚醬,NA
KA0334,肝醬,NA
KA0335,酸枳醬,NA
KA0336,荷蘭醬,NA
KA0337,四色調味醬,NA
KA0338,卡非醬,NA
KA0339,親子丼醬,NA
KA0340,燒肉丼醬,NA
KA0341,韓國辣炒醬,NA
KA0342,韓國大醬,NA
KA0343,醃醬,NA
KA0344,春捲醬,NA
KA0345,蒜蓉醬,2.79111111111
KA0346,蒜蓉酥,NA
KA0347,大醬,1.31
KA0348,味增醬,NA
KA0349,春捲沾醬,NA
KA0350,壺底蔭醬,NA
KA0351,香蝦拌醬,NA
KA0352,蘋果醬,2.27
KA0353,果律醬,NA
KA0354,焦糖醬,NA
KA0355,海膽醬,NA
KA0356,香草醬,NA
KA0357,燒雞醬,NA
KA0358,煎餅沾醬,NA
KA0359,乾燒醬,NA
KA0360,粑粑絲醬,NA
KA0361,柚醋醬,NA
KA0362,酸橙醋,NA
KA0363,打拋醬,NA
KA0364,三杯醬,NA
KA0365,怪味醬,NA
KA0366,串燒醬,NA
KA0367,雞卷沾醬,NA
KA0368,粗豆醬,NA
KA0369,核桃酪甜醬,NA
KA0370,柚庵醬,NA
KA0371,蠔醬,NA
KA0372,A1醬,NA
KA0373,莓醬,2.69333333333333
KA0374,廣式沾醬,NA
KA0375,卡夫奇妙醬,NA
KA0376,天婦羅沾醬,NA
KA0377,摩卡醬,NA
KA0378,馬麥醬,NA
KA0379,白拌醬,NA
KA0380,韓式拌醬,NA
KA0381,義大利醬,NA
KA0382,年糕醬,NA
KA0383,紐奧良沾醬,NA
KA0384,緬甸酸豆醬,NA
KA0385,尼斯醬,NA
KA0386,醉雞汁,NA
KA0387,特製醬料,NA
KA0388,台灣搵醬,NA
