V1,V2.y
V1,V2
IC0128,NA
IC0129,NA
IC0130,NA
IC0131,NA
IC0132,NA
IC0133,NA
IC0134,NA
IC0135,NA
JA0001,3.28185185185222
JA0002,3.46333333333333
JA0003,3.44166666666667
JA0004,3.535
JA0005,NA
JA0006,3.575
JA0007,NA
JA0008,NA
JA0009,NA
JA0010,NA
JA0011,3.61666666666667
JA0012,3.57
JA0013,3.59
JA0014,NA
JA0015,3.57
JA0016,3.33
JA0017,NA
JA0018,NA
JA0019,NA
JA0020,3.44333333333333
JA0021,NA
JA0022,1.41850578212262
JA0023,NA
JA0024,NA
JB0001,NA
JB0002,3.61
JB0003,NA
JB0004,NA
JB0005,NA
JB0006,3.72
JB0007,NA
JB0008,NA
JB0009,NA
JB0010,NA
JB0011,NA
JB0012,NA
JB0013,NA
JB0014,NA
JB0015,NA
JB0016,NA
JB0017,3.635
JB0018,3.61
JB0019,3.615
JB0020,3.58
JB0021,NA
JB0022,NA
JB0023,NA
JB0024,NA
JB0025,NA
JB0026,NA
JB0027,NA
JC0001,3.55
JC0002,2.83233313817276
JC0003,NA
JC0004,NA
JC0005,NA
JC0006,1.04103021978025
JC0007,NA
JC0008,NA
JC0009,1.10240740740733
JC0010,1.82666666666667
JC0011,2.19
JC0012,NA
JC0013,NA
JC0014,NA
JC0015,NA
JC0016,NA
JC0017,NA
JC0018,2.35294117647
JC0019,3.51
JC0020,NA
JC0021,NA
JC0022,NA
JC0023,2.5
JC0024,NA
JC0025,NA
JC0026,3.52
JC0027,4.41
JC0028,0.6070833333335
JC0029,4.86
JC0030,NA
JC0031,3.545652173914
JC0032,2.3431372549
JC0033,NA
JC0034,NA
JC0035,NA
JC0036,NA
JC0037,NA
JC0038,NA
JC0039,2.3431372549
JC0040,NA
JC0041,2.90579710145
JC0042,NA
JC0043,NA
JC0044,NA
JC0045,NA
JC0046,0.625
JC0047,NA
JC0048,NA
JC0049,NA
JC0050,NA
JC0051,NA
JC0052,NA
JC0053,NA
JC0054,2.45
JC0055,NA
JC0056,NA
JC0057,NA
JC0058,NA
JC0059,NA
JC0060,NA
JC0061,NA
JC0062,NA
JC0063,NA
JC0064,NA
JC0065,1.221570621469
JC0066,NA
JC0067,3.9236120401345
JC0068,2.23696745364743
JC0069,NA
JC0070,3.25974358974333
JC0071,2.727155172415
JC0072,NA
JC0073,NA
JC0074,NA
JC0075,2.7034679089
JC0076,NA
JC0077,2.77931034483
JC0078,3.01666666666667
JC0079,NA
JC0080,NA
JC0081,2.96296296296
JC0082,2.77931034483
JC0083,NA
JC0084,NA
JC0085,NA
JC0086,NA
JC0087,NA
JC0088,NA
JC0089,4.79571428571429
JC0090,NA
JC0091,NA
JC0092,3.585224137932
JC0093,NA
JC0094,4.95
JC0095,NA
JC0096,4.988
JC0097,NA
JC0098,NA
JC0099,NA
JC0100,NA
